filename,Artistic Categories,Score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood
8b6768dc02144cd0806d19e8ccccefbd.png,traditional Chinese painting*meticulous*floral and avian,6.75,7.5,,6.5,6.83,6.17,6.33,6.67,7.17,6.83,6.17
c472e09e857d4855acaebd2c81e56557.png,traditional Chinese painting*meticulous*floral and avian,6.75,6.5,,6.17,6.33,6.5,6.17,7.17,7,6.5,6.17
c88682006ea84353be4b5c13a748ad63.png,traditional Chinese painting*meticulous*floral and avian,6.75,6.17,,6.17,7.17,5.83,6.5,6.67,6.67,6.17,5.83
cf6bf010e6f14cb989c33c3f065815e7.png,traditional Chinese painting*meticulous*floral and avian,6.75,6.5,,6.33,6.67,6.17,6.17,7.5,6.67,6.33,6
da468c9f3393434fbab3fd71556e9210.png,traditional Chinese painting*meticulous*floral and avian,6.75,6.33,,7,6.83,6.67,6.17,6,7,7,5.67
22b64d28f0454ce395e8eb7efbd0468e.png,traditional Chinese painting*meticulous*floral and avian,6.833,6.83,,6.83,6.67,6.67,6.83,6.83,6.83,6.5,6.33
230becf1e0474feebef2013b00c8cb5e.png,traditional Chinese painting*meticulous*floral and avian,6.833,5.83,,6.67,7,6,6.33,7,6.83,7,5.83
56f79d82a56946f0b6d1841522640a4c.png,traditional Chinese painting*meticulous*floral and avian,6.833,7.17,,6.83,6.67,6.83,6.33,6,7.67,7,6.5
6fa698d1b2574f0eba82d65283ed0dbf.png,traditional Chinese painting*meticulous*floral and avian,6.833,6.17,,6.83,6.5,6.33,6.67,7,7.5,6.83,6.17
88c2571032004e07803c544bf93f0f8b.png,traditional Chinese painting*meticulous*floral and avian,6.833,7.17,,6.67,7,6.83,6.67,6.67,6.5,6.67,6.5
8c7c979e77f74541bb20d4b16a2bf81d.png,traditional Chinese painting*meticulous*floral and avian,6.833,6.83,,6.5,7,7.17,6.67,6.17,6.83,6.67,5.83
cd1a4c94a2ce46c797e420f660039fa9.png,traditional Chinese painting*meticulous*floral and avian,6.833,6.33,,7.33,6.83,6.67,6,6.67,7.17,6.67,7.17
cf31c91ccdbf488daf0534335a9f4802.png,traditional Chinese painting*meticulous*floral and avian,6.833,6.17,,6.83,6.67,6.33,6.5,6.5,6.83,6.5,6
da68b648e84047e5a620cc68e1ba6b16.png,traditional Chinese painting*meticulous*floral and avian,6.833,6.33,,6.5,6.5,6.17,6.33,6.17,6.83,6.67,6.33
e0ec0bf659b449b9ba18275211eaf13c.png,traditional Chinese painting*meticulous*floral and avian,6.833,6.5,,6.5,6.17,6.33,6.67,7,7,6.17,5.67
6fbd6f8a01bd4ab8a596018a8a072c59.png,traditional Chinese painting*meticulous*floral and avian,6.917,7.17,,6.33,5.5,6.17,6.17,6.17,7.33,6.5,5.5
8508fb92aea94ef5b91193684dc8f9ca.png,traditional Chinese painting*meticulous*floral and avian,6.917,7,,6.83,6.67,6.5,6.33,6.5,6.83,6.83,6.5
87d4c8b576444af78d58091c46bd268a.png,traditional Chinese painting*meticulous*floral and avian,6.917,7,,6.33,6.33,6.83,6.67,7,6.83,6.5,5.83
8f4fd034af304715824627f703e588d1.png,traditional Chinese painting*meticulous*floral and avian,6.917,7,,6.33,7,6.33,6.67,6,6.67,6.67,6
c267367c0cf2427da1465f620677660b.png,traditional Chinese painting*meticulous*floral and avian,6.917,6.83,,6.17,6.17,6.5,6.5,6.33,7.33,6.5,6.33
0248c6bf14b6439794f5b9e6723ba16d.png,traditional Chinese painting*meticulous*floral and avian,7,7.33,,7.17,7,6.5,6.5,7.17,7.33,6.5,7
2aa590fc27744ab49cdd833d3bf37e74.png,traditional Chinese painting*meticulous*floral and avian,7,6.67,,6.5,6.5,6.67,6.33,6.33,7.17,7.17,6.33
3162ae8751124b73bfd312a82315cff1.png,traditional Chinese painting*meticulous*floral and avian,7,7.5,,6.5,7,6.83,6.33,6,7.5,7.17,6.33
5552e33078a44ffbb165e4c915b103aa.png,traditional Chinese painting*meticulous*floral and avian,7,7,,6.67,6.67,6.5,6.83,7.17,7.33,7.33,6.5
602d3838ec5f4db8b2addb887bdb9cfb.png,traditional Chinese painting*meticulous*floral and avian,7,6.17,,7.17,6.83,7,6.83,7,6.83,6.83,6.5
62c8e9ac89ac465380f02de78c17cb1e.png,traditional Chinese painting*meticulous*floral and avian,7,7.17,,7.17,6.33,6.33,6.67,6.83,7.67,6.67,6.83
77d5f6508ce04834a4924f847604bdbf.png,traditional Chinese painting*meticulous*floral and avian,7,7.33,,6.83,6.5,6.83,6.5,7.17,6.67,6.5,6.5
99c179fe9c9c44a1a7ef51b027df9d9c.png,traditional Chinese painting*meticulous*floral and avian,7,7,,6.67,6,6.5,6.17,6.17,7.33,7.17,6.17
abf996e4e74c4cf69134c9c1f77df24f.png,traditional Chinese painting*meticulous*floral and avian,7,6,,6.5,6.5,5.83,6,6.17,6.5,6.83,6.67
d5179183aaf9411892a35d5481c07f36.png,traditional Chinese painting*meticulous*floral and avian,7,6.5,,6.33,6.5,6.5,6,6,6.83,6.5,6
feb0098782164d70960d81aec020dede.png,traditional Chinese painting*meticulous*floral and avian,7,7.29,,7.43,6.43,7,6.57,6.57,6.71,7,5.86
57eba6bba0d44f6b8ba9fa1a9c002e16.png,traditional Chinese painting*meticulous*floral and avian,7.083,7.17,,7.33,6.5,7,7.17,7.17,7.5,7,6.5
5966d6498f9d4898acd69460472040b1.png,traditional Chinese painting*meticulous*floral and avian,7.083,7,,7.17,7.33,7,7.33,7.17,6.83,7.17,7
9133d99214504e66ade5d9c62fda15f2.png,traditional Chinese painting*meticulous*floral and avian,7.083,7.5,,7.17,7.17,7,6.83,7,6.83,7,6
b15a8741d7c14ab2860c44690d8d79f5.png,traditional Chinese painting*meticulous*floral and avian,7.083,7,,7.33,6.5,6.5,7.17,7,7.33,6.83,6.5
b54be2153a6745559f3f2410f60d69d5.png,traditional Chinese painting*meticulous*floral and avian,7.083,6.83,,6.67,6.83,6.5,6.33,6.67,6.83,6.33,6
b92e832b2217459a9b4bfb8f642f2a4c.png,traditional Chinese painting*meticulous*floral and avian,7.083,7,,6.83,6.17,6.33,6.17,7,6.17,6.83,6.17
c2e47c0afe4b489b9ed3b9498473e9ac.png,traditional Chinese painting*meticulous*floral and avian,7.083,6.83,,6.33,6.17,7,6.83,7.17,7.33,6.33,6.33
d54b8b62681d449fb14b750a290b475f.png,traditional Chinese painting*meticulous*floral and avian,7.083,6.83,,6.67,6,6.33,6,6.83,7.67,7.33,5.83
ffb9f3aef4174788b2996f4ea508b286.png,traditional Chinese painting*meticulous*floral and avian,7.143,6.71,,6.29,6.14,6.29,6.29,7.14,7.14,6.86,6.86
10c9b6fb55094bb08d155ce7c58fe8b5.png,traditional Chinese painting*meticulous*floral and avian,7.167,7.17,,7.33,6.83,6.67,6.5,6.67,7.5,7.17,6.5
36b1008d4f324cc09bc9bbc2fb9e7fcc.png,traditional Chinese painting*meticulous*floral and avian,7.167,7.33,,7.5,7,7,6.83,7.33,7.33,6.5,6.33
40875fc57b624414974c6a3b6ac64e46.png,traditional Chinese painting*meticulous*floral and avian,7.167,7,,7.17,6.83,6.67,6.67,6.5,7.17,6.67,6.17
4375de2d0d6748a382c9a8b749e02ef8.png,traditional Chinese painting*meticulous*floral and avian,7.167,6.83,,7.33,7,6.67,6.67,6.67,7.33,6.83,6.5
6dd4bb05a8a1489c9c7a6e5265783016.png,traditional Chinese painting*meticulous*floral and avian,7.167,7.83,,7,7,7.17,7,7.5,7.5,7,6.83
765b0c1176c049f6bf46dcf95d0dce0a.png,traditional Chinese painting*meticulous*floral and avian,7.167,7.67,,6.83,7,6.5,6.67,6.83,7.33,7.33,6.33
7cdcc28c7bf84c938643f721f9177bc4.png,traditional Chinese painting*meticulous*floral and avian,7.167,7,,6.67,7,6.67,6.33,7.5,6.83,7,6.17
f8f08b353fc34d2ebfaec657637590dc.png,traditional Chinese painting*meticulous*floral and avian,7.167,7,,7.33,6.83,7.33,6.5,7.33,8,7.17,6.83
a419d159af9a48a1a5aac0131eccb0dd.png,traditional Chinese painting*meticulous*floral and avian,7.214,7,,6.71,6.57,6.43,6.14,6.57,6.71,6.57,5.43
29836e71a2b24f19949de6eaf0f81095.png,traditional Chinese painting*meticulous*floral and avian,7.25,6.83,,7.67,6.33,7,6.83,7.33,7.67,7.17,7.17
2a6e3ed00fa24838a57c76cc71894a51.png,traditional Chinese painting*meticulous*floral and avian,7.25,7,,7,6.5,6.5,6.33,6.83,7.5,7.17,6.83
33ff0abf03ac45c29fe31863e29f7e0f.png,traditional Chinese painting*meticulous*floral and avian,7.25,7.67,,7.17,7.5,7.33,6.5,7.17,8,7.33,6.5
6cd33995a1d941d09919585a14661e1c.png,traditional Chinese painting*meticulous*floral and avian,7.25,7.33,,7,6.33,7.33,6.67,7.17,7,7,7
7c7d49e7bec04a88b059a7d22b09ec10.png,traditional Chinese painting*meticulous*floral and avian,7.25,7.17,,6.83,7.33,7.17,6.33,6.83,6.83,7.33,5.83
92c97d4d170143939d83bb2dd65ea9c2.png,traditional Chinese painting*meticulous*floral and avian,7.25,7.33,,7.33,6.67,6.17,5.83,7,6.83,7.17,5.83
0cefe3ff7afa4c998f36f607b258a4b4.png,traditional Chinese painting*meticulous*floral and avian,7.333,7.33,,6.67,7,7,6.33,7.17,7.33,7,6.5
4804262cd8024906a0232054e520bfb8.png,traditional Chinese painting*meticulous*floral and avian,7.333,7,,6.67,6.67,7,6.33,6.5,7.83,7,7
487e58ba1abd4b3095def22a74a0f180.png,traditional Chinese painting*meticulous*floral and avian,7.333,7.17,,6.83,6.83,7.33,6.67,6.83,8.17,7.5,6.83
4979f4db58624b0bb8ce2af289da2524.png,traditional Chinese painting*meticulous*floral and avian,7.333,7.33,,7.33,6.67,6.33,6.33,7.17,7.33,7.17,6.67
64c4fe51d55f4e2a8be199c2a6da5081.png,traditional Chinese painting*meticulous*floral and avian,7.333,7.33,,7.17,7,7.33,6.67,7.17,6.83,7.17,6.67
83a45daa402b4a90989510af172ef676.png,traditional Chinese painting*meticulous*floral and avian,7.333,7.5,,7.67,7.17,7.33,6.5,6.33,8,7.5,6.67
bdcd5cdf6ad349ce904e8480a62431e1.png,traditional Chinese painting*meticulous*floral and avian,7.333,6.5,,7.33,7,7.17,7,7,8.17,7,6
ffe356e39744481e8277fb5f21b72b06.png,traditional Chinese painting*meticulous*floral and avian,7.357,7.29,,6.57,6.71,6.29,6.29,7.57,7.29,7,6
6aad62b6a4374961a5f931ce3242177f.png,traditional Chinese painting*meticulous*floral and avian,7.417,6.5,,7.5,7.33,7,7,7.33,6.83,7.33,7.17
7675d64b04034aca856f6833b17be555.png,traditional Chinese painting*meticulous*floral and avian,7.417,7.33,,7.5,6.83,6.83,7,7.5,7,7,7
85bc7a0c876140abb5de3ca72468c79c.png,traditional Chinese painting*meticulous*floral and avian,7.417,7.33,,7.5,6.67,7.33,7,7.33,7.17,7.5,7.17
9bb47acdfacf423fb5b24db62df404db.png,traditional Chinese painting*meticulous*floral and avian,7.417,7.33,,7.17,7.17,7.17,7.33,7.67,7.17,7.33,6.17
aa7f99a5879b48d0ac864c4d570d01d4.png,traditional Chinese painting*meticulous*floral and avian,7.417,6.83,,6.83,6.83,6.67,7.33,7.33,7.33,7.33,7
00b86dc103e445d0b4f6a7d0b9ae6493.png,traditional Chinese painting*meticulous*floral and avian,7.5,8,,7.83,7.33,7.5,6.5,7.5,8.33,7.33,7
63eac1ad760547108285a1c5042a7d78.png,traditional Chinese painting*meticulous*floral and avian,7.5,6.83,,6.33,7.33,7.17,7,7.17,7.17,7.17,7.17
65266ea2cf7e42f0a546b872ff09026e.png,traditional Chinese painting*meticulous*floral and avian,7.5,7.5,,7.17,7.33,7.17,7.17,7.5,8,7.17,6.83
3383cad16a754558b53d0b108677e240.png,traditional Chinese painting*meticulous*floral and avian,7.583,7.5,,7.33,6.83,6.67,6.83,7.33,7.33,7.33,6.67
591b02b944e3417ab8e0ea1a86124a8a.png,traditional Chinese painting*meticulous*floral and avian,7.583,7.33,,7.5,7,6.5,7.5,7.33,7.33,7.67,7.17
5e57108204524637a22c68deccdaa785.png,traditional Chinese painting*meticulous*floral and avian,7.583,7.67,,7.67,6.83,7.5,7,7.67,7.67,7.5,7
ce102ea99812424d94369d84e29a1685.png,traditional Chinese painting*meticulous*floral and avian,7.583,7.83,,7.5,7.17,7,6.67,7.33,8.17,7,7.67
1fa036c902b54939a6cd46447a8b9027.png,traditional Chinese painting*meticulous*floral and avian,7.667,7.67,,7.83,6.67,7.5,7,7.5,8,7.17,8.17
41d040e560db4aa59883b0d6c79eec4e.png,traditional Chinese painting*meticulous*floral and avian,7.667,7.5,,7.67,7.83,7.17,7.33,7.33,8.17,7.33,7
5f3dec90b84347338ba733bfe28ee8e2.png,traditional Chinese painting*meticulous*floral and avian,7.667,7.5,,7.5,7.5,7.5,7.5,7.5,7.17,7.17,6.83
9dbe0bc6b47643c9acae9f8b4e4db87f.png,traditional Chinese painting*meticulous*floral and avian,7.667,6.67,,7.33,7.67,6.83,7.5,7.5,7.17,7.5,7
a842a9f4e9e546e6b44a8923bbd37b15.png,traditional Chinese painting*meticulous*floral and avian,7.917,7.33,,8.17,7.5,7.17,6.5,6,8,8,7.83
63ebcdd9de704c489e857f17ca615863.png,traditional Chinese painting*meticulous*floral and avian,8.167,7.67,,7.83,7.67,8.17,7.33,7,8.5,8,8.33
2ff0f3f274c5458591c0ef32c3f54a06.jpg,traditional Chinese painting*meticulous*floral and avian,3.417,4,,4,4.33,4,3.83,3.83,3.67,3.83,3.67
29c2d6a8fa884bcea7e253848636631a.jpg,traditional Chinese painting*meticulous*floral and avian,3.583,4.17,,4,4.67,3.83,4,3.67,3.5,4.5,3.67
2a9db387f573429998233968baba079c.jpg,traditional Chinese painting*meticulous*floral and avian,3.667,3.83,,3.83,3.33,4.17,4,3.33,3.5,4.33,3.5
dbc13bed86aa4d57bad633d5ab55110c.jpg,traditional Chinese painting*meticulous*floral and avian,3.667,4.5,,4.5,4.33,4.5,4.17,4.17,4.17,4.17,4.17
0245ffd24ab048d4974dd2d7c816dab8.jpg,traditional Chinese painting*meticulous*floral and avian,3.833,4.83,,4,4.33,4.67,4.5,3.67,4.33,4.17,4
da7fc24550424f9d8f5be095d4a47e2e.jpg,traditional Chinese painting*meticulous*floral and avian,3.917,4.17,,3.5,4,3.67,4,4,4.33,4,3.67
f7f05230fcb54a90895a8fc28b01fbe7.jpg,traditional Chinese painting*meticulous*floral and avian,4.25,4.67,,4.67,4.83,4.83,3.67,4.33,4.33,3.83,4
252a6b23d7ae4f6ca56d588a0ee7e1a8.jpg,traditional Chinese painting*meticulous*floral and avian,4.417,5.5,,5.17,4.83,4.67,5.17,5.17,5,5.17,5.5
164552c7f26f421eb11e5b1865c81cfa.jpg,traditional Chinese painting*meticulous*floral and avian,4.5,5.17,,5.17,5.17,4.83,5,4.67,5,5.5,5
033efd40ae424292b716efb861964cb0.jpg,traditional Chinese painting*meticulous*floral and avian,4.583,4.67,,4.5,4.83,4.67,4.33,4.5,4.5,4.67,4.33
0b0abb280ebd47acb1be369106e44c21.jpg,traditional Chinese painting*meticulous*floral and avian,4.583,5,,4.5,5,5,4.5,4.67,5,4.67,4.67
6ba7a1b0beba4e2b9a51e2115d83f840.jpg,traditional Chinese painting*meticulous*floral and avian,4.583,5.33,,5,5.17,4.83,4.67,4.83,4.83,4.83,4.83
8607f5d9b7de4e6cbbfafb1f39625179.jpg,traditional Chinese painting*meticulous*floral and avian,4.667,4.5,,4.5,4.83,5,4.67,4.17,5.17,4.67,4.33
aab030fbbc874516972ed85d131c8263.jpg,traditional Chinese painting*meticulous*floral and avian,4.75,4.83,,5,5,4.83,4.67,4.5,4.83,4.83,5.17
78023024514d4fe48972bf3dfd011b6c.jpg,traditional Chinese painting*meticulous*floral and avian,5.167,5.17,,5.17,5,4.83,4.83,4.67,5.17,5.5,5
b6351f7b779c4ba3bb409ac037d9fe75.png,traditional Chinese painting*meticulous*floral and avian,5.167,5.33,,4.83,5,4.83,5,4.83,4.67,4.83,5
b62a7fb49f434a5db2a91ff67f437b48.jpg,traditional Chinese painting*meticulous*floral and avian,5.25,5,,4.5,4.83,4.67,4.83,4.67,5,4.67,4.5
56c291b326604068a652e4a6618ab808.jpg,traditional Chinese painting*meticulous*floral and avian,5.333,5.5,,5,5.5,5.5,5.5,5.33,4.83,5.17,5
68a8915792ee4775b92b5d4ecce7ffef.jpg,traditional Chinese painting*meticulous*floral and avian,5.333,5.33,,5,5,5,5,4.67,4.83,4.5,4.83
a75c9b294c2d458b9a34d6eaeede22b5.jpg,traditional Chinese painting*meticulous*floral and avian,5.333,5.5,,5.5,4.83,5.67,5.17,4.5,5.67,5.5,5.5
a9017c9bc9e04314b2d792f5dcf31aa5.jpg,traditional Chinese painting*meticulous*floral and avian,5.333,5.5,,5.5,5.5,5.67,5.17,5,5.17,5.17,5.5
be9be104ce514c309c1a5b0d2665a44e.jpg,traditional Chinese painting*meticulous*floral and avian,5.417,5.5,,6.17,5.5,5.33,5.67,5.17,5.67,5.83,5.5
032e2a4866834a93ac979a2df753dfb6.png,traditional Chinese painting*meticulous*floral and avian,5.583,6,,6,6,5.5,5.5,6.5,5.5,5.83,6
d71bbba203274a8ea05502c6aca1497f.jpg,traditional Chinese painting*meticulous*floral and avian,5.583,6,,6.5,5.67,5.67,5.83,5.83,5.67,6,5.83
64e761d094064aad9c5ca25226f0557e.png,traditional Chinese painting*meticulous*floral and avian,5.667,6.5,,6.17,6.33,6,5.67,5.83,5.5,6,5.83
390e15614bb84b92b4c189762a79898a.png,traditional Chinese painting*meticulous*floral and avian,5.75,6.5,,6.67,6.17,6,5.33,6,5.17,6,5.83
841134c8e46f4697bbb01d6a0510859a.jpg,traditional Chinese painting*meticulous*floral and avian,5.75,5.83,,6,5.5,6.17,5.83,5.67,5.83,5.83,5.67
98e479e39b2a422f8f59caf6551080ec.png,traditional Chinese painting*meticulous*floral and avian,5.75,5.83,,4.67,4.83,5.17,5.33,5.17,5.83,5.67,5
68482d04935d4e14937f31299cb4f750.jpg,traditional Chinese painting*meticulous*floral and avian,5.833,6,,5.67,5.67,5.83,5.67,5.33,5.5,5.83,5.67
9ab6a0e25f12497db2c8955115b04ced.jpg,traditional Chinese painting*meticulous*floral and avian,5.833,6.17,,5.83,5.33,6.17,6,5.83,5.83,6,5.67
96e2d5e3aa924cae8b8889d46a6595b8.png,traditional Chinese painting*meticulous*floral and avian,6,6,,5.67,5.67,5.67,6,5.83,5.83,5.83,6.33
240fdfba04fa4ab0b474124fd9171ba8.png,traditional Chinese painting*meticulous*floral and avian,6.083,6.33,,5.83,6.33,6.67,6,6.17,6.17,6.17,6.33
a90551e728e040ceab8bc197aaa86744.jpg,traditional Chinese painting*meticulous*floral and avian,6.083,6.5,,6,5.83,6,5.67,5.67,6,6.33,6
29075962357c4cd2ba188861047d7b58.jpg,traditional Chinese painting*meticulous*floral and avian,6.167,7,,7,6.5,6.5,6,5.5,5.67,6.17,6
442eee150ba146f99a1f9ae92ea91f48.jpg,traditional Chinese painting*meticulous*floral and avian,6.167,6.67,,6.5,6.17,6.33,6,5.67,6,6.17,6.17
72c0e2f0f99c48489d1c31ef25caea72.png,traditional Chinese painting*meticulous*floral and avian,6.167,6.5,,5.67,5.5,6,5.67,6,6.33,5.83,6
1ef91c0a939941abb8e4723e836dab99.png,traditional Chinese painting*meticulous*floral and avian,6.25,7.17,,6,6.17,6,6.33,6,6.5,6,6.5
9f120be73dc44e25a649120c3d680c7f.jpg,traditional Chinese painting*meticulous*floral and avian,6.25,6.33,,6,6,6.33,6.33,6.67,6.17,6,6.17
74942e0668e643ea88737892d89d07f6.png,traditional Chinese painting*meticulous*floral and avian,6.333,6.67,,6,6.67,6.33,5.83,5.83,6.17,6.33,6.17
c04f01c82bfd4cf4a0f39daa58cfb6d6.png,traditional Chinese painting*meticulous*floral and avian,6.333,6,,6.17,6.5,6.17,5.67,6.67,6,6.67,6.33
5698765f32fa4c0881eb72b58f6e004c.png,traditional Chinese painting*meticulous*floral and avian,6.5,6.33,,6.17,6.5,6.33,6,5.83,6.67,6.67,6.17
758596ad4a8e4c5da8af972b9a6e34ae.png,traditional Chinese painting*meticulous*floral and avian,6.5,7.33,,7,7,6.67,6.33,6.67,7,6.67,6.67
d3924a74e5144a93a6ce4a292bb09740.jpg,traditional Chinese painting*meticulous*floral and avian,6.5,6.5,,6.5,6.33,6.17,6.5,6.67,6.5,6.33,6.17
f3c465abbf4e4ef0aa69045d611a749c.jpg,traditional Chinese painting*meticulous*floral and avian,6.5,6.17,,6,6.17,6.33,6.5,6.17,6.17,6.17,5.83
237488d2d54c43219710dcb841d061ef.jpg,traditional Chinese painting*meticulous*floral and avian,6.667,7,,6.83,6.83,6.83,6.33,6.33,5.83,7.17,6.5
400a760b4cbf4e47911838605aea9b18.png,traditional Chinese painting*meticulous*floral and avian,6.75,6.33,,6.17,6.67,7,6.83,6.67,6.5,6.33,7
e2ecbd11dd294dcb9d1d48d569bae406.png,traditional Chinese painting*meticulous*floral and avian,6.75,6.83,,6.83,6.67,6.33,6.5,6.67,6.83,6.83,7
639b5692c633437caf2226227e9b0e58.jpg,traditional Chinese painting*meticulous*floral and avian,6.833,7.17,,7,6.83,6,6.67,6.33,6.67,6.83,6.83
6aed0fb2cebd436b97e207ba24a61b13.jpg,traditional Chinese painting*meticulous*floral and avian,6.833,7,,7,7.17,7,6.83,6.67,7.17,7,6.67
6c10efd0d9fb40fb8fb3b603e120bc4f.png,traditional Chinese painting*meticulous*floral and avian,6.833,6.67,,6.67,6.67,6.67,6.5,6.83,7.17,7,6.83
851ac81ce80b4db5a32f2666b69079e4.png,traditional Chinese painting*meticulous*floral and avian,6.833,7.33,,7,7.17,7.17,6.83,7.17,6.83,7,6.83
a02c6e25a51f4ba8bd5ed2278e948562.jpg,traditional Chinese painting*meticulous*floral and avian,6.833,6.67,,6.67,7,6.83,6.5,6.5,6.5,6.67,6.67
dada40a27ae04d82ad7d875aafa0c2e1.png,traditional Chinese painting*meticulous*floral and avian,6.833,7,,7.33,6.83,6.33,6.5,6.67,7,7,6.83
035db239b6744915a4cbd8ab071dba42.png,traditional Chinese painting*meticulous*floral and avian,6.917,7.67,,7,7,7.17,7,6.33,7,7,6.5
f3fce04b88c74e5690b2d8452da3e844.png,traditional Chinese painting*meticulous*floral and avian,6.917,6.83,,6.83,6.67,7,7.17,6.83,6.67,6.33,5.83
3d9894fd99ed4109a2a0fc739e467bd2.png,traditional Chinese painting*meticulous*floral and avian,7,7,,7,7.5,7.5,7.17,7.33,7,7.17,6.5
650dc11a70e34bca93df31bb098b81d1.png,traditional Chinese painting*meticulous*floral and avian,7,7.33,,6.33,6.33,6.67,6.33,6.17,6.83,7,6.5
7027af3ca06d4147b6b43650ab2f3e79.png,traditional Chinese painting*meticulous*floral and avian,7,7.33,,7.17,6.67,7.17,7,6.5,7,6.83,7
724b11035e444b17b7b0734097d2409e.jpg,traditional Chinese painting*meticulous*floral and avian,7,6.83,,7,6.83,7,7.17,7.33,7,7.33,7.33
9f13148a7c304580be255988a0dda945.png,traditional Chinese painting*meticulous*floral and avian,7,6.83,,6.5,6.67,6.67,6.83,6.33,6.83,7,6.67
abc5cb9210f842e490d39d6bbd324cee.png,traditional Chinese painting*meticulous*floral and avian,7,6.67,,6.83,7,6.83,6.83,6.67,7,7,6.83
f4a7f14c2489449aa3003992f4f3193c.png,traditional Chinese painting*meticulous*floral and avian,7,6.83,,6.83,6.83,6.83,6.83,6.83,6.83,7,7
24f7669d161d4e59b140dcbf8545896a.png,traditional Chinese painting*meticulous*floral and avian,7.083,6.83,,6.83,7,6.83,6.83,6.83,6.67,6.83,6.67
92973c03c4a44b81b26c3565d5b14ef3.png,traditional Chinese painting*meticulous*floral and avian,7.083,6.67,,6.67,6.5,5.67,6.67,6.67,6.83,6.83,6.5
b7998280b5094b378bf3e74fb9be724a.png,traditional Chinese painting*meticulous*floral and avian,7.083,7.17,,6.5,6.5,7,6.5,6.67,7.17,6.67,6.33
bcb5f6ff340048eea2ea6359c3bf1799.png,traditional Chinese painting*meticulous*floral and avian,7.083,7.33,,7.33,6.67,7.17,6.83,7.17,7.33,7,6.83
d1c07aca4d0d4750ae9932b2607e6619.jpg,traditional Chinese painting*meticulous*floral and avian,7.083,6.67,,6.67,6.83,6.83,6.67,6.67,6.67,6.67,6.33
e2235ce660cd4d268308baf6c7cc44ab.png,traditional Chinese painting*meticulous*floral and avian,7.083,7,,7.17,6.83,7.17,6.83,7.17,7.83,6.83,6.83
2393df610ee14a71a1e6367f0b10445f.png,traditional Chinese painting*meticulous*floral and avian,7.167,7.17,,7,6.83,6.5,6.33,6.83,7.17,7.17,7
5718dcb1f0564ec9ab75a38aa8a61362.png,traditional Chinese painting*meticulous*floral and avian,7.167,7.17,,7.33,7,7,6.67,6.5,6.17,7.17,7
ea97c46d4b4248e3b50b761026516583.jpg,traditional Chinese painting*meticulous*floral and avian,7.167,7.5,,7.17,7.17,7,7.5,6.83,7.17,7.17,6.67
23fdba3b7b674fd792769a463e6c9a92.png,traditional Chinese painting*meticulous*floral and avian,7.25,7.5,,7,6.83,6.83,7.17,7.17,7.17,6.83,6.5
2f85cc3394174fdb9e8c5b99976e849a.png,traditional Chinese painting*meticulous*floral and avian,7.25,6.5,,7,7.17,7.17,7,7,6.33,7,7
3c47a6d1fb6041a7b6fa523dd326f62e.png,traditional Chinese painting*meticulous*floral and avian,7.25,7.5,,7.33,7.33,7.17,7.33,7.17,7.33,7.5,7.17
43557201df8248de820c5fb43afaac99.png,traditional Chinese painting*meticulous*floral and avian,7.25,7,,7,6.67,6.83,6.83,6.5,7.17,6.67,6.67
